transaction_id,account_id,amount,transaction_date,transaction_type
2965,246,-3575.65,2024-02-27,Debit
2966,246,-649.43,2024-06-28,Debit
2967,246,-4242.81,2024-04-18,Debit
2968,246,-292.88,2024-07-24,Debit
2969,246,2838.06,2024-11-16,Credit
2970,246,-1096.45,2024-10-14,Debit
2971,246,-181.37,2024-05-31,Debit
2972,246,-3789.4,2024-06-07,Debit
2973,246,4237.13,2024-10-10,Credit
2974,246,-331.95,2024-03-03,Debit
2975,246,-118.16,2024-07-23,Debit
2976,246,4096.47,2024-11-01,Credit
2977,246,-3004.05,2024-06-09,Debit
2978,246,597.54,2024-10-25,Credit
2979,246,-3665.48,2024-02-11,Debit
2980,246,2103.81,2024-08-17,Credit
2981,246,1853.35,2024-01-09,Credit
2982,246,4692.14,2024-11-16,Credit
2983,246,962.72,2024-09-03,Credit
2984,246,3824.55,2024-05-19,Credit
2985,246,-1829.59,2024-12-05,Debit
2986,246,2298.26,2024-09-16,Credit
2987,246,2972.2,2024-03-17,Credit
2988,246,51.02,2024-03-11,Credit
2989,247,-2246.48,2024-08-31,Debit
2990,247,-3286.23,2024-09-15,Debit
2991,247,2510.32,2024-10-12,Credit
2992,247,4878.03,2024-08-20,Credit
2993,247,-4001.23,2024-08-16,Debit
2994,247,-2654.73,2024-02-06,Debit
2995,247,-2622.5,2024-08-13,Debit
2996,247,-1437.97,2024-10-12,Debit
2997,247,-3310.97,2024-11-28,Debit
2998,247,1652.69,2024-03-16,Credit
2999,247,-724.97,2024-03-17,Debit
3000,247,-1572.36,2024-02-14,Debit
3001,247,-1676.19,2024-02-09,Debit
3002,247,-1581.88,2024-05-25,Debit
3003,247,3792.77,2024-12-12,Credit
3004,247,-4819.71,2024-05-01,Debit
3005,247,3207.52,2024-07-08,Credit
3006,247,454.38,2024-03-20,Credit
3007,247,4188.91,2024-06-04,Credit
3008,247,-3682.44,2024-10-23,Debit
3009,247,-3453.41,2024-12-12,Debit
3010,247,-1185.71,2024-02-20,Debit
3011,247,-517.1,2024-01-11,Debit
3012,247,3515.92,2024-10-25,Credit
3013,247,-536.22,2024-07-25,Debit
3014,247,178.73,2024-01-13,Credit
3015,247,3765.23,2024-04-06,Credit
3016,247,4172.78,2024-09-04,Credit
3017,247,-4894.87,2024-04-17,Debit
3018,247,2506.9,2024-08-08,Credit
3019,247,4654.46,2024-06-17,Credit
3020,247,-1968.11,2024-01-03,Debit
3021,247,-3742.67,2024-06-03,Debit
3022,247,600.96,2024-12-20,Credit
3023,247,-3301.95,2024-07-14,Debit
3024,247,922.46,2024-12-06,Credit
3025,247,-2503.82,2024-08-15,Debit
3026,247,1900.53,2024-06-05,Credit
3027,247,2607.58,2024-05-17,Credit
3028,247,-1479.71,2024-08-25,Debit
3029,247,2286.69,2024-10-23,Credit
3030,247,1518.97,2024-08-28,Credit
3031,247,-1382.61,2024-06-17,Debit
3032,247,4786.71,2024-11-20,Credit
3033,247,3101.16,2024-02-22,Credit
3034,247,-122.23,2024-03-05,Debit
3035,247,3090.82,2024-08-27,Credit
3036,247,4706.33,2024-03-18,Credit
3037,247,1645.17,2024-04-13,Credit
3038,247,1086.84,2024-09-23,Credit
3039,247,2711.3,2024-01-18,Credit
3040,247,-4149.32,2024-08-23,Debit
3041,247,2725.56,2024-06-11,Credit
3042,247,-738.66,2024-07-29,Debit
3043,247,4204.57,2024-06-18,Credit
3044,247,1585.78,2024-09-16,Credit
3045,247,315.38,2024-01-12,Credit
3046,247,-14.15,2024-01-07,Debit
3047,247,-3336.59,2024-04-18,Debit
3048,247,1902.31,2024-12-07,Credit
3049,247,56.35,2024-10-05,Credit
3050,247,881.69,2024-06-10,Credit
3051,247,-1964.57,2024-04-08,Debit
3052,248,4787.17,2024-02-08,Credit
3053,248,4953.26,2024-07-26,Credit
3054,248,-2706.34,2024-12-19,Debit
3055,248,-90.85,2024-01-18,Debit
3056,248,962.76,2024-04-13,Credit
3057,248,-3158.38,2024-10-04,Debit
3058,248,4260.18,2024-11-13,Credit
3059,248,-1321.53,2024-05-05,Debit
3060,248,1639.6,2024-04-19,Credit
3061,248,-429.27,2024-04-27,Debit
3062,248,-2814.53,2024-01-01,Debit
3063,248,2546.08,2024-09-28,Credit
3064,248,-3308.23,2024-10-22,Debit
3065,248,993.28,2024-07-09,Credit
3066,248,-16.26,2024-08-26,Debit
3067,248,4119.31,2024-04-21,Credit
3068,248,423.82,2024-07-20,Credit
3069,248,-687.9,2024-07-22,Debit
3070,248,-409.31,2024-12-24,Debit
3071,248,4892.91,2024-02-05,Credit
3072,248,4636.08,2024-09-10,Credit
3073,248,-3822.9,2024-08-17,Debit
3074,248,70.4,2024-08-04,Credit
3075,248,4993.89,2024-03-05,Credit
3076,248,3429.05,2024-01-29,Credit
3077,248,1298.13,2024-08-17,Credit
3078,248,-1463.54,2024-06-28,Debit
3079,248,-496.18,2024-08-15,Debit
3080,248,4836.17,2024-09-20,Credit
3081,248,801.32,2024-10-31,Credit
3082,248,-3693.69,2024-10-03,Debit
3083,248,89.15,2024-02-13,Credit
3084,248,-4142.57,2024-01-26,Debit
3085,248,-3071.33,2024-03-05,Debit
3086,248,2985.65,2024-10-18,Credit
3087,249,3940.24,2024-04-17,Credit
3088,249,3280.75,2024-01-23,Credit
3089,249,-3859.19,2024-01-30,Debit
3090,249,208.64,2024-02-05,Credit
3091,249,-4469.4,2024-01-25,Debit
3092,249,-2025.01,2024-11-14,Debit
3093,249,2274.48,2024-10-25,Credit
3094,249,-2779.84,2024-01-11,Debit
3095,249,4231.33,2024-06-26,Credit
3096,249,1647.79,2024-10-18,Credit
3097,249,1273.99,2024-03-27,Credit
3098,249,2842.11,2024-02-12,Credit
3099,249,-3393.87,2024-09-02,Debit
3100,249,-833.29,2024-05-18,Debit
3101,249,-4680.1,2024-03-27,Debit
3102,249,4016.75,2024-08-21,Credit
3103,249,-540.92,2024-08-29,Debit
3104,249,-2864.16,2024-06-16,Debit
3105,249,-2032.22,2024-06-17,Debit
3106,249,2583.16,2024-04-07,Credit
3107,249,1230.81,2024-12-28,Credit
3108,249,-642.92,2024-07-10,Debit
3109,249,702.3,2024-11-29,Credit
3110,249,1842.01,2024-12-29,Credit
3111,249,1744.4,2024-03-25,Credit
3112,249,-1962.31,2024-12-10,Debit
3113,249,1879.47,2024-01-10,Credit
3114,249,-3114.65,2024-10-17,Debit
3115,249,3392.97,2024-05-18,Credit
3116,249,1346.87,2024-11-13,Credit
3117,249,631.51,2024-03-15,Credit
3118,249,-3006.46,2024-09-01,Debit
3119,249,-2554.81,2024-03-25,Debit
3120,249,-1802.94,2024-06-20,Debit
3121,249,-4225.17,2024-06-09,Debit
3122,249,-4320.73,2024-07-16,Debit
3123,249,-1839.74,2024-02-17,Debit
3124,250,3765.61,2024-02-03,Credit
3125,250,-2300.26,2024-12-24,Debit
3126,250,1977.29,2024-02-27,Credit
3127,250,-2689.51,2024-08-22,Debit
3128,250,-2932.05,2024-07-28,Debit
3129,250,-2761.52,2024-01-16,Debit
3130,250,-2183.08,2024-12-10,Debit
3131,250,3376.92,2024-06-25,Credit
3132,250,-1635.62,2024-05-23,Debit
3133,250,1271.53,2024-12-22,Credit
3134,250,3920.79,2024-04-29,Credit
3135,250,45.97,2024-02-13,Credit
3136,250,228.31,2024-10-15,Credit
3137,250,1656.57,2024-06-14,Credit
3138,250,-1395.04,2024-03-27,Debit
3139,250,-991.52,2024-11-21,Debit
3140,250,-1796.88,2024-10-23,Debit
3141,250,-1210.48,2024-05-17,Debit
3142,250,4959.61,2024-08-16,Credit
3143,250,-4028.86,2024-12-27,Debit
3144,250,266.36,2024-08-23,Credit
3145,250,1451.18,2024-10-09,Credit
3146,250,-4112.2,2024-03-22,Debit
3147,250,-1766.93,2024-07-02,Debit
3148,250,-3963.05,2024-12-22,Debit
3149,250,-778.49,2024-08-04,Debit
3150,250,-1925.19,2024-12-02,Debit
3151,250,3511.8,2024-01-20,Credit
3152,250,2780.77,2024-09-25,Credit
3153,250,-3921.73,2024-02-08,Debit
3154,250,-3341.14,2024-01-09,Debit
3155,250,3903.55,2024-07-01,Credit
3156,250,1031.86,2024-02-02,Credit
3157,250,-1617.89,2024-01-09,Debit
3158,250,-4010.73,2024-03-18,Debit
3159,250,1471.88,2024-02-03,Credit
3160,250,1782.34,2024-08-05,Credit
3161,250,-2009.73,2024-10-12,Debit
3162,250,217.72,2024-01-17,Credit
3163,250,4452.4,2024-08-13,Credit
3164,250,2281.49,2024-08-05,Credit
3165,250,548.3,2024-11-03,Credit
3166,250,4759.41,2024-02-12,Credit
3167,250,-2556.87,2024-04-13,Debit
3168,250,1140.32,2024-11-23,Credit
3169,250,-2111.86,2024-04-06,Debit
3170,250,3751.8,2024-02-17,Credit
3171,250,1221.35,2024-04-11,Credit
3172,250,1491.9,2024-03-20,Credit
3173,250,-4529.04,2024-02-24,Debit
3174,250,1208.73,2024-08-14,Credit
3175,250,-1111.18,2024-02-12,Debit
3176,250,2552.11,2024-03-04,Credit
3177,250,2997.68,2024-11-29,Credit
3178,251,-20.71,2024-05-15,Debit
3179,251,4558.19,2024-12-04,Credit
3180,251,3087.95,2024-01-20,Credit
3181,251,-1951.44,2024-07-12,Debit
3182,251,-559.28,2024-10-26,Debit
3183,251,-2631.45,2024-02-25,Debit
3184,251,-4862.99,2024-08-10,Debit
3185,251,704.47,2024-05-30,Credit
3186,251,3169.18,2024-10-22,Credit
3187,251,-3242.28,2024-09-23,Debit
3188,251,-2575.7,2024-10-11,Debit
3189,251,3914.4,2024-11-17,Credit
3190,251,-4460.37,2024-04-01,Debit
3191,251,499.7,2024-08-06,Credit
3192,251,333.27,2024-11-11,Credit
3193,251,2893.47,2024-10-09,Credit
3194,251,2443.41,2024-10-17,Credit
3195,251,-169.87,2024-07-25,Debit
3196,251,-320.28,2024-08-01,Debit
3197,251,2397.5,2024-12-07,Credit
3198,251,-3705.44,2024-02-24,Debit
3199,251,2378.23,2024-04-05,Credit
3200,251,1017.39,2024-12-25,Credit
3201,251,1861.57,2024-01-24,Credit
3202,251,32.52,2024-05-17,Credit
3203,251,4400.41,2024-10-01,Credit
3204,251,-1962.91,2024-04-16,Debit
3205,251,795.18,2024-12-29,Credit
3206,251,3976.33,2024-04-10,Credit
3207,251,292.43,2024-08-11,Credit
3208,251,1277.76,2024-04-13,Credit
3209,251,1558.32,2024-02-22,Credit
3210,251,2018.58,2024-03-28,Credit
3211,251,-3815.0,2024-06-22,Debit
3212,251,2915.24,2024-10-12,Credit
3213,251,-2642.25,2024-12-19,Debit
3214,252,-1807.25,2024-08-04,Debit
3215,252,-1803.28,2024-05-08,Debit
3216,252,-1430.0,2024-09-18,Debit
3217,252,3101.13,2024-03-23,Credit
3218,252,1670.26,2024-11-03,Credit
3219,252,80.36,2024-04-10,Credit
3220,252,3990.49,2024-09-09,Credit
3221,252,2291.25,2024-07-15,Credit
3222,252,3651.4,2024-08-14,Credit
3223,252,1551.44,2024-10-03,Credit
3224,252,4901.75,2024-01-30,Credit
3225,252,-4166.24,2024-09-09,Debit
3226,252,-4414.17,2024-08-28,Debit
3227,252,-1349.27,2024-05-02,Debit
3228,252,986.99,2024-04-01,Credit
3229,252,-4462.33,2024-04-04,Debit
3230,252,2436.84,2024-06-12,Credit
3231,252,-4625.47,2024-03-02,Debit
3232,252,-4695.09,2024-06-24,Debit
3233,252,-3931.39,2024-02-04,Debit
3234,252,2957.46,2024-07-08,Credit
3235,252,3494.99,2024-01-05,Credit
3236,252,4754.62,2024-01-31,Credit
3237,252,747.21,2024-07-03,Credit
3238,252,-2978.41,2024-04-09,Debit
3239,252,2176.49,2024-01-10,Credit
3240,252,4427.73,2024-08-23,Credit
3241,252,565.98,2024-02-12,Credit
3242,252,4242.62,2024-07-08,Credit
3243,252,-367.75,2024-02-26,Debit
3244,252,2900.95,2024-01-29,Credit
3245,252,-1830.23,2024-12-07,Debit
3246,252,-1825.28,2024-12-11,Debit
3247,252,119.4,2024-11-20,Credit
3248,252,1301.65,2024-02-11,Credit
3249,252,2417.71,2024-09-01,Credit
3250,252,365.39,2024-03-07,Credit
3251,252,2645.2,2024-12-05,Credit
3252,252,-1993.23,2024-04-08,Debit
3253,252,-2811.33,2024-06-12,Debit
3254,252,-3571.65,2024-04-16,Debit
3255,252,4230.73,2024-05-16,Credit
3256,252,1442.38,2024-12-12,Credit
3257,252,2321.2,2024-04-22,Credit
3258,252,-2091.48,2024-11-19,Debit
3259,252,2729.44,2024-01-20,Credit
3260,252,-2054.31,2024-11-17,Debit
3261,252,-86.84,2024-01-21,Debit
3262,252,2112.49,2024-04-24,Credit
3263,252,2827.41,2024-11-21,Credit
3264,252,4415.95,2024-02-25,Credit
3265,252,-4831.91,2024-06-28,Debit
3266,252,-4832.49,2024-08-15,Debit
3267,252,2009.56,2024-01-23,Credit
3268,252,2287.1,2024-04-03,Credit
3269,252,235.05,2024-07-07,Credit
3270,252,896.76,2024-05-03,Credit
3271,252,-3730.08,2024-07-17,Debit
3272,252,-359.43,2024-09-15,Debit
3273,253,341.07,2024-05-08,Credit
3274,253,-2470.0,2024-08-03,Debit
3275,253,-79.13,2024-05-01,Debit
3276,253,1267.97,2024-10-06,Credit
3277,253,3072.9,2024-08-04,Credit
3278,253,4717.42,2024-02-01,Credit
3279,253,-3366.47,2024-11-08,Debit
3280,253,-3099.19,2024-11-27,Debit
3281,253,1337.95,2024-11-19,Credit
3282,253,3365.95,2024-06-23,Credit
3283,253,102.85,2024-09-20,Credit
3284,253,-4410.9,2024-05-27,Debit
3285,253,1083.2,2024-08-19,Credit
3286,253,-633.64,2024-04-23,Debit
3287,253,-4669.76,2024-07-21,Debit
3288,253,-1957.95,2024-03-18,Debit
3289,253,-4976.21,2024-04-14,Debit
3290,253,-4425.38,2024-06-11,Debit
3291,253,-3674.86,2024-09-25,Debit
3292,253,4729.81,2024-12-21,Credit
3293,253,4288.18,2024-05-25,Credit
3294,253,-1241.69,2024-06-27,Debit
3295,253,697.5,2024-04-19,Credit
3296,253,-1582.84,2024-05-25,Debit
3297,253,280.4,2024-11-18,Credit
3298,253,2418.88,2024-11-01,Credit
3299,253,-1883.6,2024-11-16,Debit
3300,253,-4331.66,2024-09-25,Debit
3301,253,1907.82,2024-06-05,Credit
3302,253,-1190.18,2024-01-10,Debit
3303,253,-3563.53,2024-02-11,Debit
3304,253,-3830.57,2024-07-12,Debit
3305,253,1750.53,2024-03-10,Credit
3306,253,4427.64,2024-05-05,Credit
3307,254,787.15,2024-11-04,Credit
3308,254,-3183.75,2024-06-01,Debit
3309,254,-4030.3,2024-11-09,Debit
3310,254,2046.4,2024-02-06,Credit
3311,254,4629.5,2024-05-28,Credit
3312,254,-1586.46,2024-01-10,Debit
3313,254,4490.08,2024-02-14,Credit
3314,254,1148.81,2024-12-30,Credit
3315,254,789.24,2024-07-06,Credit
3316,254,4837.7,2024-04-02,Credit
3317,254,-3714.23,2024-12-27,Debit
3318,254,-4224.36,2024-01-26,Debit
3319,254,-4796.12,2024-12-17,Debit
3320,254,-3340.41,2024-09-04,Debit
3321,254,-3395.59,2024-07-30,Debit
3322,254,-1582.79,2024-01-17,Debit
3323,254,539.32,2024-09-30,Credit
3324,254,-2629.73,2024-06-09,Debit
3325,254,1595.89,2024-06-04,Credit
3326,254,4005.44,2024-10-14,Credit
3327,254,2029.55,2024-01-12,Credit
3328,254,1479.41,2024-02-14,Credit
3329,254,-939.78,2024-05-30,Debit
3330,254,-2139.71,2024-03-13,Debit
3331,254,4218.1,2024-03-20,Credit
3332,254,2779.01,2024-09-01,Credit
3333,254,-3384.85,2024-02-09,Debit
3334,254,3499.6,2024-05-27,Credit
3335,254,-909.92,2024-07-27,Debit
3336,254,-3985.79,2024-08-01,Debit
3337,254,2637.17,2024-10-11,Credit
3338,254,2681.68,2024-10-18,Credit
3339,254,-4876.05,2024-01-25,Debit
3340,254,-4242.12,2024-01-02,Debit
3341,254,-2834.71,2024-02-11,Debit
3342,254,-808.88,2024-03-15,Debit
3343,254,-1932.01,2024-10-28,Debit
3344,254,3220.09,2024-04-20,Credit
3345,254,4725.79,2024-03-28,Credit
3346,254,-3441.34,2024-03-10,Debit
3347,254,1353.59,2024-01-20,Credit
3348,254,3332.9,2024-12-27,Credit
3349,254,2298.41,2024-12-12,Credit
3350,254,1773.6,2024-05-21,Credit
3351,254,3413.97,2024-09-13,Credit
3352,254,3886.2,2024-08-27,Credit
3353,254,4738.36,2024-07-29,Credit
3354,254,4233.59,2024-07-20,Credit
3355,254,-2931.76,2024-04-13,Debit
3356,254,-3635.18,2024-11-01,Debit
3357,254,807.38,2024-07-19,Credit
3358,254,-1681.22,2024-01-11,Debit
3359,254,137.68,2024-09-11,Credit
3360,254,-4438.51,2024-08-14,Debit
3361,254,-2839.28,2024-02-15,Debit
3362,254,-4010.49,2024-02-21,Debit
3363,254,-1865.29,2024-01-03,Debit
3364,255,-2584.47,2024-04-12,Debit
3365,255,4098.72,2024-10-03,Credit
3366,255,-351.41,2024-10-14,Debit
3367,255,470.47,2024-05-12,Credit
3368,255,4225.66,2024-10-18,Credit
3369,255,-2154.65,2024-05-27,Debit
3370,255,-3833.18,2024-05-19,Debit
3371,255,-4166.17,2024-11-06,Debit
3372,255,-2293.88,2024-06-06,Debit
3373,255,3532.67,2024-07-04,Credit
3374,255,-3558.33,2024-05-03,Debit
3375,255,-2461.73,2024-01-06,Debit
3376,255,-3682.91,2024-03-07,Debit
3377,255,-3204.85,2024-08-07,Debit
3378,255,-4674.99,2024-07-09,Debit
3379,255,-83.48,2024-08-16,Debit
3380,255,-768.38,2024-01-18,Debit
3381,255,-395.35,2024-01-30,Debit
3382,255,-3398.56,2024-12-22,Debit
3383,255,-2707.73,2024-11-10,Debit
3384,256,164.29,2024-07-29,Credit
3385,256,2818.16,2024-04-28,Credit
3386,256,-156.04,2024-07-15,Debit
3387,256,1655.03,2024-03-13,Credit
3388,256,-4704.06,2024-12-25,Debit
3389,256,1707.97,2024-08-18,Credit
3390,256,4666.45,2024-06-04,Credit
3391,256,4882.42,2024-12-16,Credit
3392,256,-4782.63,2024-05-22,Debit
3393,256,-4211.67,2024-10-02,Debit
3394,256,-3191.05,2024-06-08,Debit
3395,256,-1106.69,2024-10-29,Debit
3396,256,-2122.54,2024-10-07,Debit
3397,256,2864.33,2024-09-09,Credit
3398,256,3755.87,2024-01-09,Credit
3399,256,-2079.51,2024-03-28,Debit
3400,256,-4328.55,2024-06-09,Debit
3401,256,1741.36,2024-07-18,Credit
3402,256,2275.44,2024-09-06,Credit
3403,256,2125.79,2024-02-12,Credit
3404,256,1805.31,2024-07-03,Credit
3405,256,136.11,2024-09-04,Credit
3406,256,4821.71,2024-01-19,Credit
3407,256,86.31,2024-08-07,Credit
3408,256,-3257.81,2024-03-31,Debit
3409,256,-3236.58,2024-03-26,Debit
3410,256,1406.44,2024-07-25,Credit
3411,256,-303.69,2024-12-09,Debit
3412,256,3066.6,2024-03-31,Credit
3413,257,-2411.62,2024-07-09,Debit
3414,257,3858.4,2024-02-17,Credit
3415,257,1058.58,2024-09-22,Credit
3416,257,-451.26,2024-10-15,Debit
3417,257,689.78,2024-07-13,Credit
3418,257,1591.26,2024-07-29,Credit
3419,257,2542.97,2024-07-24,Credit
3420,257,-4528.32,2024-12-19,Debit
3421,257,-471.89,2024-01-26,Debit
3422,257,967.18,2024-07-07,Credit
3423,257,-4065.12,2024-08-21,Debit
3424,257,-1663.06,2024-06-03,Debit
3425,257,-1790.6,2024-08-07,Debit
3426,257,-3688.51,2024-08-25,Debit
3427,257,-3461.55,2024-05-07,Debit
3428,257,-3076.07,2024-10-29,Debit
3429,257,1288.86,2024-06-01,Credit
3430,257,559.24,2024-09-02,Credit
3431,257,2444.55,2024-09-21,Credit
3432,257,-1309.04,2024-08-26,Debit
3433,257,-1081.74,2024-08-14,Debit
3434,257,-3351.1,2024-04-26,Debit
3435,257,4626.19,2024-11-29,Credit
3436,257,3374.16,2024-05-19,Credit
3437,257,3808.21,2024-04-25,Credit
3438,257,3984.21,2024-05-04,Credit
3439,257,4858.61,2024-10-24,Credit
3440,257,-2549.82,2024-07-09,Debit
3441,257,-4240.61,2024-05-15,Debit
3442,258,-2560.68,2024-02-28,Debit
3443,258,-3892.43,2024-06-26,Debit
3444,258,3241.01,2024-06-29,Credit
3445,258,-2708.63,2024-06-16,Debit
3446,258,3201.12,2024-09-17,Credit
3447,258,-4494.77,2024-04-12,Debit
3448,258,2769.51,2024-04-04,Credit
3449,258,-3560.56,2024-09-14,Debit
3450,258,4786.96,2024-08-12,Credit
3451,258,-4939.04,2024-09-17,Debit
3452,258,4012.35,2024-12-04,Credit
3453,258,4323.04,2024-08-24,Credit
3454,258,1259.56,2024-12-23,Credit
3455,258,-2572.12,2024-02-08,Debit
3456,258,437.07,2024-04-28,Credit
3457,258,4475.77,2024-06-11,Credit
3458,258,-2333.87,2024-04-05,Debit
3459,258,2755.94,2024-03-29,Credit
3460,258,3267.2,2024-06-24,Credit
3461,258,-4842.27,2024-02-25,Debit
3462,258,-723.86,2024-03-28,Debit
3463,258,4954.9,2024-12-18,Credit
3464,258,3158.75,2024-09-04,Credit
3465,258,3670.53,2024-05-23,Credit
3466,258,-977.37,2024-08-18,Debit
3467,258,3419.79,2024-12-22,Credit
3468,258,-4467.9,2024-08-30,Debit
3469,258,3380.4,2024-01-01,Credit
3470,258,66.01,2024-12-20,Credit
3471,258,3358.43,2024-10-19,Credit
3472,258,1107.64,2024-01-15,Credit
3473,258,762.5,2024-02-09,Credit
3474,258,702.45,2024-12-24,Credit
3475,258,2807.77,2024-09-02,Credit
3476,258,3071.52,2024-07-01,Credit
3477,258,-2394.43,2024-01-17,Debit
3478,258,4892.4,2024-06-13,Credit
3479,258,2351.84,2024-05-04,Credit
3480,258,3993.09,2024-06-25,Credit
3481,258,4776.17,2024-02-22,Credit
3482,258,-777.77,2024-01-14,Debit
3483,258,-1207.84,2024-12-28,Debit
3484,258,2339.06,2024-10-16,Credit
3485,258,-1357.33,2024-03-29,Debit
3486,258,-1383.91,2024-12-03,Debit
3487,258,-4707.87,2024-02-18,Debit
3488,258,2424.14,2024-07-12,Credit
3489,258,942.7,2024-01-16,Credit
3490,259,4193.28,2024-05-17,Credit
3491,259,-1220.02,2024-03-26,Debit
3492,259,3561.08,2024-12-13,Credit
3493,259,3858.45,2024-12-26,Credit
3494,259,4624.68,2024-12-26,Credit
3495,259,4589.92,2024-07-13,Credit
3496,259,4832.78,2024-05-03,Credit
3497,259,-3889.94,2024-08-20,Debit
3498,259,-544.5,2024-12-19,Debit
3499,259,1623.33,2024-07-30,Credit
3500,259,2292.41,2024-10-16,Credit
3501,259,-3754.51,2024-09-07,Debit
3502,259,-1536.42,2024-02-21,Debit
3503,259,3125.61,2024-08-29,Credit
3504,259,-2363.4,2024-12-21,Debit
3505,259,-2211.55,2024-07-01,Debit
3506,259,541.24,2024-11-10,Credit
3507,259,-4082.22,2024-08-05,Debit
3508,259,1888.15,2024-12-19,Credit
3509,259,4754.36,2024-08-22,Credit
3510,259,-1355.08,2024-06-15,Debit
3511,259,-1341.56,2024-12-23,Debit
3512,259,1156.67,2024-08-12,Credit
3513,260,-1058.06,2024-06-29,Debit
3514,260,-3665.89,2024-10-03,Debit
3515,260,-3614.7,2024-05-10,Debit
3516,260,3358.44,2024-08-13,Credit
3517,260,-1070.87,2024-03-08,Debit
3518,260,-890.83,2024-08-10,Debit
3519,260,-4789.39,2024-08-21,Debit
3520,260,-263.5,2024-05-19,Debit
3521,260,1634.85,2024-08-01,Credit
3522,260,339.14,2024-06-02,Credit
3523,260,-932.4,2024-04-16,Debit
3524,260,-3383.88,2024-05-25,Debit
3525,260,-956.25,2024-11-08,Debit
3526,260,1024.38,2024-11-17,Credit
3527,260,1591.47,2024-07-20,Credit
3528,260,-714.41,2024-08-17,Debit
3529,260,-4885.97,2024-03-25,Debit
3530,260,787.78,2024-02-01,Credit
3531,260,2500.37,2024-01-07,Credit
3532,260,-4691.52,2024-05-01,Debit
3533,260,1939.18,2024-06-27,Credit
3534,260,1097.0,2024-05-08,Credit
3535,260,2332.06,2024-08-27,Credit
3536,260,-43.86,2024-06-28,Debit
3537,260,3914.62,2024-08-26,Credit
3538,260,1879.5,2024-06-03,Credit
3539,260,622.39,2024-02-27,Credit
3540,260,-891.12,2024-08-30,Debit
3541,260,2931.97,2024-11-22,Credit
3542,260,4533.75,2024-01-18,Credit
3543,260,-3991.28,2024-02-11,Debit
3544,260,-154.8,2024-11-12,Debit
3545,260,1507.73,2024-04-22,Credit
3546,260,-3540.31,2024-08-18,Debit
3547,260,-3562.33,2024-11-18,Debit
3548,260,2620.31,2024-02-01,Credit
3549,260,-204.8,2024-03-14,Debit
3550,260,3224.21,2024-12-17,Credit
3551,260,236.04,2024-05-14,Credit
3552,260,1884.31,2024-09-05,Credit
3553,260,-2956.23,2024-10-23,Debit
3554,260,3511.63,2024-01-07,Credit
3555,260,-1126.52,2024-08-04,Debit
3556,261,1572.45,2024-12-24,Credit
3557,261,1861.39,2024-05-28,Credit
3558,261,-4039.39,2024-11-25,Debit
3559,261,-3780.79,2024-01-01,Debit
3560,261,-3679.11,2024-09-03,Debit
3561,261,2149.32,2024-02-01,Credit
3562,261,-970.6,2024-09-26,Debit
3563,261,2885.38,2024-03-22,Credit
3564,261,517.93,2024-06-20,Credit
3565,261,-4141.83,2024-02-05,Debit
3566,261,4116.6,2024-01-24,Credit
3567,261,945.02,2024-12-26,Credit
3568,261,-4468.93,2024-04-30,Debit
3569,261,2809.99,2024-01-04,Credit
3570,261,-1344.52,2024-05-29,Debit
3571,261,2912.81,2024-04-09,Credit
3572,261,2764.02,2024-03-18,Credit
3573,261,-3156.67,2024-10-19,Debit
3574,261,3085.9,2024-12-23,Credit
3575,261,-3364.93,2024-01-07,Debit
3576,261,2431.17,2024-07-18,Credit
3577,261,-2399.61,2024-08-06,Debit
3578,261,-2144.58,2024-09-04,Debit
3579,261,-4129.2,2024-01-19,Debit
3580,261,4036.51,2024-05-26,Credit
3581,261,2764.58,2024-07-27,Credit
3582,261,-2127.82,2024-11-10,Debit
3583,261,60.0,2024-11-14,Credit
3584,261,-3213.49,2024-02-26,Debit
3585,261,1711.03,2024-02-29,Credit
3586,261,-4860.95,2024-05-15,Debit
3587,261,-818.59,2024-04-25,Debit
3588,261,2789.07,2024-12-28,Credit
3589,261,-1697.26,2024-12-19,Debit
3590,261,1329.44,2024-05-05,Credit
3591,261,3900.97,2024-02-24,Credit
3592,261,-1961.79,2024-03-13,Debit
3593,261,3173.89,2024-10-07,Credit
3594,261,-3949.08,2024-09-26,Debit
3595,261,3156.19,2024-05-05,Credit
3596,261,-3161.72,2024-04-25,Debit
3597,261,-487.08,2024-11-06,Debit
3598,261,3323.06,2024-11-08,Credit
3599,261,2101.84,2024-11-27,Credit
3600,261,-2058.3,2024-02-27,Debit
3601,261,-3029.06,2024-02-25,Debit
3602,261,-4838.41,2024-05-14,Debit
3603,261,1528.06,2024-09-25,Credit
3604,262,3751.29,2024-05-30,Credit
3605,262,4771.5,2024-11-18,Credit
3606,262,-3357.87,2024-06-21,Debit
3607,262,2128.62,2024-01-08,Credit
3608,262,-2927.32,2024-10-01,Debit
3609,262,-1576.99,2024-10-07,Debit
3610,262,2832.9,2024-01-30,Credit
3611,262,912.87,2024-06-10,Credit
3612,262,4505.68,2024-10-29,Credit
3613,262,4222.87,2024-01-18,Credit
3614,262,-1602.51,2024-04-02,Debit
3615,262,-2403.13,2024-04-01,Debit
3616,262,-830.13,2024-08-04,Debit
3617,262,-4247.44,2024-10-13,Debit
3618,262,-3576.73,2024-12-28,Debit
3619,262,-2608.86,2024-11-26,Debit
3620,262,-1914.35,2024-03-01,Debit
